id,province,adcode,model,regYear,regMonth,forecastVolum
1284,山西,140000,d0f245b8781e3631,2018,1,
1285,广东,440000,d0f245b8781e3631,2018,1,
1286,广西,450000,d0f245b8781e3631,2018,1,
1287,江苏,320000,d0f245b8781e3631,2018,1,
1288,江西,360000,d0f245b8781e3631,2018,1,
1289,河北,130000,d0f245b8781e3631,2018,1,
1290,河南,410000,d0f245b8781e3631,2018,1,
1291,浙江,330000,d0f245b8781e3631,2018,1,
1292,湖北,420000,d0f245b8781e3631,2018,1,
1293,湖南,430000,d0f245b8781e3631,2018,1,
1294,福建,350000,d0f245b8781e3631,2018,1,
1295,辽宁,210000,d0f245b8781e3631,2018,1,
1296,重庆,500000,d0f245b8781e3631,2018,1,
1297,陕西,610000,d0f245b8781e3631,2018,1,
1298,黑龙江,230000,d0f245b8781e3631,2018,1,
1299,上海,310000,c6cd4e0e073f5ac2,2018,1,
1300,云南,530000,c6cd4e0e073f5ac2,2018,1,
1301,内蒙古,150000,c6cd4e0e073f5ac2,2018,1,
1302,北京,110000,c6cd4e0e073f5ac2,2018,1,
1303,四川,510000,c6cd4e0e073f5ac2,2018,1,
1304,安徽,340000,c6cd4e0e073f5ac2,2018,1,
1305,山东,370000,c6cd4e0e073f5ac2,2018,1,
1306,山西,140000,c6cd4e0e073f5ac2,2018,1,
1307,广东,440000,c6cd4e0e073f5ac2,2018,1,
1308,广西,450000,c6cd4e0e073f5ac2,2018,1,
1309,江苏,320000,c6cd4e0e073f5ac2,2018,1,
1310,江西,360000,c6cd4e0e073f5ac2,2018,1,
1311,河北,130000,c6cd4e0e073f5ac2,2018,1,
1312,河南,410000,c6cd4e0e073f5ac2,2018,1,
1313,浙江,330000,c6cd4e0e073f5ac2,2018,1,
1314,湖北,420000,c6cd4e0e073f5ac2,2018,1,
1315,湖南,430000,c6cd4e0e073f5ac2,2018,1,
1316,福建,350000,c6cd4e0e073f5ac2,2018,1,
1317,辽宁,210000,c6cd4e0e073f5ac2,2018,1,
1318,重庆,500000,c6cd4e0e073f5ac2,2018,1,
1319,陕西,610000,c6cd4e0e073f5ac2,2018,1,
1320,黑龙江,230000,c6cd4e0e073f5ac2,2018,1,
1321,上海,310000,a9a43d1a7ecbe75d,2018,1,
1322,云南,530000,a9a43d1a7ecbe75d,2018,1,
1323,内蒙古,150000,a9a43d1a7ecbe75d,2018,1,
1324,北京,110000,a9a43d1a7ecbe75d,2018,1,
1325,四川,510000,a9a43d1a7ecbe75d,2018,1,
1326,安徽,340000,a9a43d1a7ecbe75d,2018,1,
1327,山东,370000,a9a43d1a7ecbe75d,2018,1,
1328,山西,140000,a9a43d1a7ecbe75d,2018,1,
1329,广东,440000,a9a43d1a7ecbe75d,2018,1,
1330,广西,450000,a9a43d1a7ecbe75d,2018,1,
1331,江苏,320000,a9a43d1a7ecbe75d,2018,1,
1332,江西,360000,a9a43d1a7ecbe75d,2018,1,
1333,河北,130000,a9a43d1a7ecbe75d,2018,1,
1334,河南,410000,a9a43d1a7ecbe75d,2018,1,
1335,浙江,330000,a9a43d1a7ecbe75d,2018,1,
1336,湖北,420000,a9a43d1a7ecbe75d,2018,1,
1337,湖南,430000,a9a43d1a7ecbe75d,2018,1,
1338,福建,350000,a9a43d1a7ecbe75d,2018,1,
1339,辽宁,210000,a9a43d1a7ecbe75d,2018,1,
1340,重庆,500000,a9a43d1a7ecbe75d,2018,1,
1341,陕西,610000,a9a43d1a7ecbe75d,2018,1,
1342,黑龙江,230000,a9a43d1a7ecbe75d,2018,1,
1343,上海,310000,3c974920a76ac9c1,2018,2,
1344,云南,530000,3c974920a76ac9c1,2018,2,
1345,内蒙古,150000,3c974920a76ac9c1,2018,2,
1346,北京,110000,3c974920a76ac9c1,2018,2,
1347,四川,510000,3c974920a76ac9c1,2018,2,
1348,安徽,340000,3c974920a76ac9c1,2018,2,
1349,山东,370000,3c974920a76ac9c1,2018,2,
1350,山西,140000,3c974920a76ac9c1,2018,2,
1351,广东,440000,3c974920a76ac9c1,2018,2,
1352,广西,450000,3c974920a76ac9c1,2018,2,
1353,江苏,320000,3c974920a76ac9c1,2018,2,
1354,江西,360000,3c974920a76ac9c1,2018,2,
1355,河北,130000,3c974920a76ac9c1,2018,2,
1356,河南,410000,3c974920a76ac9c1,2018,2,
1357,浙江,330000,3c974920a76ac9c1,2018,2,
1358,湖北,420000,3c974920a76ac9c1,2018,2,
1359,湖南,430000,3c974920a76ac9c1,2018,2,
1360,福建,350000,3c974920a76ac9c1,2018,2,
1361,辽宁,210000,3c974920a76ac9c1,2018,2,
1362,重庆,500000,3c974920a76ac9c1,2018,2,
1363,陕西,610000,3c974920a76ac9c1,2018,2,
1364,黑龙江,230000,3c974920a76ac9c1,2018,2,
1365,上海,310000,3d7554f1f56dd664,2018,2,
1366,云南,530000,3d7554f1f56dd664,2018,2,
1367,内蒙古,150000,3d7554f1f56dd664,2018,2,
1368,北京,110000,3d7554f1f56dd664,2018,2,
1369,四川,510000,3d7554f1f56dd664,2018,2,
1370,安徽,340000,3d7554f1f56dd664,2018,2,
1371,山东,370000,3d7554f1f56dd664,2018,2,
1372,山西,140000,3d7554f1f56dd664,2018,2,
1373,广东,440000,3d7554f1f56dd664,2018,2,
1374,广西,450000,3d7554f1f56dd664,2018,2,
1375,江苏,320000,3d7554f1f56dd664,2018,2,
1376,江西,360000,3d7554f1f56dd664,2018,2,
1377,河北,130000,3d7554f1f56dd664,2018,2,
1378,河南,410000,3d7554f1f56dd664,2018,2,
1379,浙江,330000,3d7554f1f56dd664,2018,2,
1380,湖北,420000,3d7554f1f56dd664,2018,2,
1381,湖南,430000,3d7554f1f56dd664,2018,2,
1382,福建,350000,3d7554f1f56dd664,2018,2,
1383,辽宁,210000,3d7554f1f56dd664,2018,2,
1384,重庆,500000,3d7554f1f56dd664,2018,2,
1385,陕西,610000,3d7554f1f56dd664,2018,2,
1386,黑龙江,230000,3d7554f1f56dd664,2018,2,
1387,上海,310000,2d0d2c3403909fdb,2018,2,
1388,云南,530000,2d0d2c3403909fdb,2018,2,
1389,内蒙古,150000,2d0d2c3403909fdb,2018,2,
1390,北京,110000,2d0d2c3403909fdb,2018,2,
1391,四川,510000,2d0d2c3403909fdb,2018,2,
1392,安徽,340000,2d0d2c3403909fdb,2018,2,
1393,山东,370000,2d0d2c3403909fdb,2018,2,
1394,山西,140000,2d0d2c3403909fdb,2018,2,
1395,广东,440000,2d0d2c3403909fdb,2018,2,
1396,广西,450000,2d0d2c3403909fdb,2018,2,
1397,江苏,320000,2d0d2c3403909fdb,2018,2,
1398,江西,360000,2d0d2c3403909fdb,2018,2,
1399,河北,130000,2d0d2c3403909fdb,2018,2,
1400,河南,410000,2d0d2c3403909fdb,2018,2,
1401,浙江,330000,2d0d2c3403909fdb,2018,2,
1402,湖北,420000,2d0d2c3403909fdb,2018,2,
1403,湖南,430000,2d0d2c3403909fdb,2018,2,
1404,福建,350000,2d0d2c3403909fdb,2018,2,
1405,辽宁,210000,2d0d2c3403909fdb,2018,2,
1406,重庆,500000,2d0d2c3403909fdb,2018,2,
1407,陕西,610000,2d0d2c3403909fdb,2018,2,
1408,黑龙江,230000,2d0d2c3403909fdb,2018,2,
1409,上海,310000,a28bb927b6fcb33c,2018,2,
1410,云南,530000,a28bb927b6fcb33c,2018,2,
1411,内蒙古,150000,a28bb927b6fcb33c,2018,2,
1412,北京,110000,a28bb927b6fcb33c,2018,2,
1413,四川,510000,a28bb927b6fcb33c,2018,2,
1414,安徽,340000,a28bb927b6fcb33c,2018,2,
1415,山东,370000,a28bb927b6fcb33c,2018,2,
1416,山西,140000,a28bb927b6fcb33c,2018,2,
1417,广东,440000,a28bb927b6fcb33c,2018,2,
1418,广西,450000,a28bb927b6fcb33c,2018,2,
1419,江苏,320000,a28bb927b6fcb33c,2018,2,
1420,江西,360000,a28bb927b6fcb33c,2018,2,
1421,河北,130000,a28bb927b6fcb33c,2018,2,
1422,河南,410000,a28bb927b6fcb33c,2018,2,
1423,浙江,330000,a28bb927b6fcb33c,2018,2,
1424,湖北,420000,a28bb927b6fcb33c,2018,2,
1425,湖南,430000,a28bb927b6fcb33c,2018,2,
1426,福建,350000,a28bb927b6fcb33c,2018,2,
1427,辽宁,210000,a28bb927b6fcb33c,2018,2,
1428,重庆,500000,a28bb927b6fcb33c,2018,2,
1429,陕西,610000,a28bb927b6fcb33c,2018,2,
1430,黑龙江,230000,a28bb927b6fcb33c,2018,2,
1431,上海,310000,17bc272c93f19d56,2018,2,
1432,云南,530000,17bc272c93f19d56,2018,2,
1433,内蒙古,150000,17bc272c93f19d56,2018,2,
1434,北京,110000,17bc272c93f19d56,2018,2,
1435,四川,510000,17bc272c93f19d56,2018,2,
1436,安徽,340000,17bc272c93f19d56,2018,2,
1437,山东,370000,17bc272c93f19d56,2018,2,
1438,山西,140000,17bc272c93f19d56,2018,2,
1439,广东,440000,17bc272c93f19d56,2018,2,
1440,广西,450000,17bc272c93f19d56,2018,2,
1441,江苏,320000,17bc272c93f19d56,2018,2,
1442,江西,360000,17bc272c93f19d56,2018,2,
1443,河北,130000,17bc272c93f19d56,2018,2,
1444,河南,410000,17bc272c93f19d56,2018,2,
1445,浙江,330000,17bc272c93f19d56,2018,2,
1446,湖北,420000,17bc272c93f19d56,2018,2,
1447,湖南,430000,17bc272c93f19d56,2018,2,
1448,福建,350000,17bc272c93f19d56,2018,2,
1449,辽宁,210000,17bc272c93f19d56,2018,2,
1450,重庆,500000,17bc272c93f19d56,2018,2,
1451,陕西,610000,17bc272c93f19d56,2018,2,
1452,黑龙江,230000,17bc272c93f19d56,2018,2,
1453,上海,310000,2a2ab41f8f6ff1cb,2018,2,
1454,云南,530000,2a2ab41f8f6ff1cb,2018,2,
1455,内蒙古,150000,2a2ab41f8f6ff1cb,2018,2,
1456,北京,110000,2a2ab41f8f6ff1cb,2018,2,
1457,四川,510000,2a2ab41f8f6ff1cb,2018,2,
1458,安徽,340000,2a2ab41f8f6ff1cb,2018,2,
1459,山东,370000,2a2ab41f8f6ff1cb,2018,2,
1460,山西,140000,2a2ab41f8f6ff1cb,2018,2,
1461,广东,440000,2a2ab41f8f6ff1cb,2018,2,
1462,广西,450000,2a2ab41f8f6ff1cb,2018,2,
1463,江苏,320000,2a2ab41f8f6ff1cb,2018,2,
1464,江西,360000,2a2ab41f8f6ff1cb,2018,2,
1465,河北,130000,2a2ab41f8f6ff1cb,2018,2,
1466,河南,410000,2a2ab41f8f6ff1cb,2018,2,
1467,浙江,330000,2a2ab41f8f6ff1cb,2018,2,
1468,湖北,420000,2a2ab41f8f6ff1cb,2018,2,
1469,湖南,430000,2a2ab41f8f6ff1cb,2018,2,
1470,福建,350000,2a2ab41f8f6ff1cb,2018,2,
1471,辽宁,210000,2a2ab41f8f6ff1cb,2018,2,
1472,重庆,500000,2a2ab41f8f6ff1cb,2018,2,
1473,陕西,610000,2a2ab41f8f6ff1cb,2018,2,
1474,黑龙江,230000,2a2ab41f8f6ff1cb,2018,2,
1475,上海,310000,c06a2a387c0ee510,2018,2,
1476,云南,530000,c06a2a387c0ee510,2018,2,
1477,内蒙古,150000,c06a2a387c0ee510,2018,2,
1478,北京,110000,c06a2a387c0ee510,2018,2,
1479,四川,510000,c06a2a387c0ee510,2018,2,
1480,安徽,340000,c06a2a387c0ee510,2018,2,
1481,山东,370000,c06a2a387c0ee510,2018,2,
1482,山西,140000,c06a2a387c0ee510,2018,2,
1483,广东,440000,c06a2a387c0ee510,2018,2,
1484,广西,450000,c06a2a387c0ee510,2018,2,
1485,江苏,320000,c06a2a387c0ee510,2018,2,
1486,江西,360000,c06a2a387c0ee510,2018,2,
1487,河北,130000,c06a2a387c0ee510,2018,2,
1488,河南,410000,c06a2a387c0ee510,2018,2,
1489,浙江,330000,c06a2a387c0ee510,2018,2,
1490,湖北,420000,c06a2a387c0ee510,2018,2,
1491,湖南,430000,c06a2a387c0ee510,2018,2,
1492,福建,350000,c06a2a387c0ee510,2018,2,
1493,辽宁,210000,c06a2a387c0ee510,2018,2,
1494,重庆,500000,c06a2a387c0ee510,2018,2,
1495,陕西,610000,c06a2a387c0ee510,2018,2,
1496,黑龙江,230000,c06a2a387c0ee510,2018,2,
1497,上海,310000,7023efdab9cedc03,2018,2,
1498,云南,530000,7023efdab9cedc03,2018,2,
1499,内蒙古,150000,7023efdab9cedc03,2018,2,
1500,北京,110000,7023efdab9cedc03,2018,2,
1501,四川,510000,7023efdab9cedc03,2018,2,
1502,安徽,340000,7023efdab9cedc03,2018,2,
1503,山东,370000,7023efdab9cedc03,2018,2,
1504,山西,140000,7023efdab9cedc03,2018,2,
1505,广东,440000,7023efdab9cedc03,2018,2,
1506,广西,450000,7023efdab9cedc03,2018,2,
1507,江苏,320000,7023efdab9cedc03,2018,2,
1508,江西,360000,7023efdab9cedc03,2018,2,
1509,河北,130000,7023efdab9cedc03,2018,2,
1510,河南,410000,7023efdab9cedc03,2018,2,
1511,浙江,330000,7023efdab9cedc03,2018,2,
1512,湖北,420000,7023efdab9cedc03,2018,2,
1513,湖南,430000,7023efdab9cedc03,2018,2,
1514,福建,350000,7023efdab9cedc03,2018,2,
1515,辽宁,210000,7023efdab9cedc03,2018,2,
1516,重庆,500000,7023efdab9cedc03,2018,2,
1517,陕西,610000,7023efdab9cedc03,2018,2,
1518,黑龙江,230000,7023efdab9cedc03,2018,2,
1519,上海,310000,af6f4f548684e14d,2018,2,
1520,云南,530000,af6f4f548684e14d,2018,2,
1521,内蒙古,150000,af6f4f548684e14d,2018,2,
1522,北京,110000,af6f4f548684e14d,2018,2,
1523,四川,510000,af6f4f548684e14d,2018,2,
1524,安徽,340000,af6f4f548684e14d,2018,2,
1525,山东,370000,af6f4f548684e14d,2018,2,
1526,山西,140000,af6f4f548684e14d,2018,2,
1527,广东,440000,af6f4f548684e14d,2018,2,
1528,广西,450000,af6f4f548684e14d,2018,2,
1529,江苏,320000,af6f4f548684e14d,2018,2,
1530,江西,360000,af6f4f548684e14d,2018,2,
1531,河北,130000,af6f4f548684e14d,2018,2,
1532,河南,410000,af6f4f548684e14d,2018,2,
1533,浙江,330000,af6f4f548684e14d,2018,2,
1534,湖北,420000,af6f4f548684e14d,2018,2,
1535,湖南,430000,af6f4f548684e14d,2018,2,
1536,福建,350000,af6f4f548684e14d,2018,2,
1537,辽宁,210000,af6f4f548684e14d,2018,2,
1538,重庆,500000,af6f4f548684e14d,2018,2,
1539,陕西,610000,af6f4f548684e14d,2018,2,
1540,黑龙江,230000,af6f4f548684e14d,2018,2,
1541,上海,310000,7cf283430b3b5e38,2018,2,
1542,云南,530000,7cf283430b3b5e38,2018,2,
1543,内蒙古,150000,7cf283430b3b5e38,2018,2,
1544,北京,110000,7cf283430b3b5e38,2018,2,
1545,四川,510000,7cf283430b3b5e38,2018,2,
1546,安徽,340000,7cf283430b3b5e38,2018,2,
1547,山东,370000,7cf283430b3b5e38,2018,2,
1548,山西,140000,7cf283430b3b5e38,2018,2,
1549,广东,440000,7cf283430b3b5e38,2018,2,
1550,广西,450000,7cf283430b3b5e38,2018,2,
1551,江苏,320000,7cf283430b3b5e38,2018,2,
1552,江西,360000,7cf283430b3b5e38,2018,2,
1553,河北,130000,7cf283430b3b5e38,2018,2,
1554,河南,410000,7cf283430b3b5e38,2018,2,
1555,浙江,330000,7cf283430b3b5e38,2018,2,
1556,湖北,420000,7cf283430b3b5e38,2018,2,
1557,湖南,430000,7cf283430b3b5e38,2018,2,
1558,福建,350000,7cf283430b3b5e38,2018,2,
1559,辽宁,210000,7cf283430b3b5e38,2018,2,
1560,重庆,500000,7cf283430b3b5e38,2018,2,
1561,陕西,610000,7cf283430b3b5e38,2018,2,
1562,黑龙江,230000,7cf283430b3b5e38,2018,2,
1563,上海,310000,d4efbebb087fd03f,2018,2,
1564,云南,530000,d4efbebb087fd03f,2018,2,
1565,内蒙古,150000,d4efbebb087fd03f,2018,2,
1566,北京,110000,d4efbebb087fd03f,2018,2,
1567,四川,510000,d4efbebb087fd03f,2018,2,
1568,安徽,340000,d4efbebb087fd03f,2018,2,
1569,山东,370000,d4efbebb087fd03f,2018,2,
1570,山西,140000,d4efbebb087fd03f,2018,2,
1571,广东,440000,d4efbebb087fd03f,2018,2,
1572,广西,450000,d4efbebb087fd03f,2018,2,
1573,江苏,320000,d4efbebb087fd03f,2018,2,
1574,江西,360000,d4efbebb087fd03f,2018,2,
1575,河北,130000,d4efbebb087fd03f,2018,2,
1576,河南,410000,d4efbebb087fd03f,2018,2,
1577,浙江,330000,d4efbebb087fd03f,2018,2,
1578,湖北,420000,d4efbebb087fd03f,2018,2,
1579,湖南,430000,d4efbebb087fd03f,2018,2,
1580,福建,350000,d4efbebb087fd03f,2018,2,
1581,辽宁,210000,d4efbebb087fd03f,2018,2,
1582,重庆,500000,d4efbebb087fd03f,2018,2,
1583,陕西,610000,d4efbebb087fd03f,2018,2,
1584,黑龙江,230000,d4efbebb087fd03f,2018,2,
1585,上海,310000,7245e0ee27b195cd,2018,2,
1586,云南,530000,7245e0ee27b195cd,2018,2,
1587,内蒙古,150000,7245e0ee27b195cd,2018,2,
1588,北京,110000,7245e0ee27b195cd,2018,2,
1589,四川,510000,7245e0ee27b195cd,2018,2,
1590,安徽,340000,7245e0ee27b195cd,2018,2,
1591,山东,370000,7245e0ee27b195cd,2018,2,
1592,山西,140000,7245e0ee27b195cd,2018,2,
1593,广东,440000,7245e0ee27b195cd,2018,2,
1594,广西,450000,7245e0ee27b195cd,2018,2,
1595,江苏,320000,7245e0ee27b195cd,2018,2,
1596,江西,360000,7245e0ee27b195cd,2018,2,
1597,河北,130000,7245e0ee27b195cd,2018,2,
1598,河南,410000,7245e0ee27b195cd,2018,2,
1599,浙江,330000,7245e0ee27b195cd,2018,2,
1600,湖北,420000,7245e0ee27b195cd,2018,2,
1601,湖南,430000,7245e0ee27b195cd,2018,2,
1602,福建,350000,7245e0ee27b195cd,2018,2,
1603,辽宁,210000,7245e0ee27b195cd,2018,2,
1604,重庆,500000,7245e0ee27b195cd,2018,2,
1605,陕西,610000,7245e0ee27b195cd,2018,2,
1606,黑龙江,230000,7245e0ee27b195cd,2018,2,
1607,上海,310000,8c915fe4632fb9fa,2018,2,
1608,云南,530000,8c915fe4632fb9fa,2018,2,
1609,内蒙古,150000,8c915fe4632fb9fa,2018,2,
1610,北京,110000,8c915fe4632fb9fa,2018,2,
1611,四川,510000,8c915fe4632fb9fa,2018,2,
1612,安徽,340000,8c915fe4632fb9fa,2018,2,
1613,山东,370000,8c915fe4632fb9fa,2018,2,
1614,山西,140000,8c915fe4632fb9fa,2018,2,
1615,广东,440000,8c915fe4632fb9fa,2018,2,
1616,广西,450000,8c915fe4632fb9fa,2018,2,
1617,江苏,320000,8c915fe4632fb9fa,2018,2,
1618,江西,360000,8c915fe4632fb9fa,2018,2,
1619,河北,130000,8c915fe4632fb9fa,2018,2,
1620,河南,410000,8c915fe4632fb9fa,2018,2,
1621,浙江,330000,8c915fe4632fb9fa,2018,2,
1622,湖北,420000,8c915fe4632fb9fa,2018,2,
1623,湖南,430000,8c915fe4632fb9fa,2018,2,
1624,福建,350000,8c915fe4632fb9fa,2018,2,
1625,辽宁,210000,8c915fe4632fb9fa,2018,2,
1626,重庆,500000,8c915fe4632fb9fa,2018,2,
1627,陕西,610000,8c915fe4632fb9fa,2018,2,
1628,黑龙江,230000,8c915fe4632fb9fa,2018,2,
1629,上海,310000,6155b214590c66e6,2018,2,
1630,云南,530000,6155b214590c66e6,2018,2,
1631,内蒙古,150000,6155b214590c66e6,2018,2,
1632,北京,110000,6155b214590c66e6,2018,2,
1633,四川,510000,6155b214590c66e6,2018,2,
1634,安徽,340000,6155b214590c66e6,2018,2,
1635,山东,370000,6155b214590c66e6,2018,2,
1636,山西,140000,6155b214590c66e6,2018,2,
1637,广东,440000,6155b214590c66e6,2018,2,
1638,广西,450000,6155b214590c66e6,2018,2,
1639,江苏,320000,6155b214590c66e6,2018,2,
1640,江西,360000,6155b214590c66e6,2018,2,
1641,河北,130000,6155b214590c66e6,2018,2,
1642,河南,410000,6155b214590c66e6,2018,2,
1643,浙江,330000,6155b214590c66e6,2018,2,
1644,湖北,420000,6155b214590c66e6,2018,2,
1645,湖南,430000,6155b214590c66e6,2018,2,
1646,福建,350000,6155b214590c66e6,2018,2,
1647,辽宁,210000,6155b214590c66e6,2018,2,
1648,重庆,500000,6155b214590c66e6,2018,2,
1649,陕西,610000,6155b214590c66e6,2018,2,
1650,黑龙江,230000,6155b214590c66e6,2018,2,
1651,上海,310000,28e29f2c03dcd84c,2018,2,
1652,云南,530000,28e29f2c03dcd84c,2018,2,
1653,内蒙古,150000,28e29f2c03dcd84c,2018,2,
1654,北京,110000,28e29f2c03dcd84c,2018,2,
1655,四川,510000,28e29f2c03dcd84c,2018,2,
1656,安徽,340000,28e29f2c03dcd84c,2018,2,
1657,山东,370000,28e29f2c03dcd84c,2018,2,
1658,山西,140000,28e29f2c03dcd84c,2018,2,
1659,广东,440000,28e29f2c03dcd84c,2018,2,
1660,广西,450000,28e29f2c03dcd84c,2018,2,
1661,江苏,320000,28e29f2c03dcd84c,2018,2,
1662,江西,360000,28e29f2c03dcd84c,2018,2,
1663,河北,130000,28e29f2c03dcd84c,2018,2,
1664,河南,410000,28e29f2c03dcd84c,2018,2,
1665,浙江,330000,28e29f2c03dcd84c,2018,2,
1666,湖北,420000,28e29f2c03dcd84c,2018,2,
1667,湖南,430000,28e29f2c03dcd84c,2018,2,
1668,福建,350000,28e29f2c03dcd84c,2018,2,
1669,辽宁,210000,28e29f2c03dcd84c,2018,2,
1670,重庆,500000,28e29f2c03dcd84c,2018,2,
1671,陕西,610000,28e29f2c03dcd84c,2018,2,
1672,黑龙江,230000,28e29f2c03dcd84c,2018,2,
1673,上海,310000,37aa9169b575ef79,2018,2,
1674,云南,530000,37aa9169b575ef79,2018,2,
1675,内蒙古,150000,37aa9169b575ef79,2018,2,
1676,北京,110000,37aa9169b575ef79,2018,2,
1677,四川,510000,37aa9169b575ef79,2018,2,
1678,安徽,340000,37aa9169b575ef79,2018,2,
1679,山东,370000,37aa9169b575ef79,2018,2,
1680,山西,140000,37aa9169b575ef79,2018,2,
1681,广东,440000,37aa9169b575ef79,2018,2,
1682,广西,450000,37aa9169b575ef79,2018,2,
1683,江苏,320000,37aa9169b575ef79,2018,2,
1684,江西,360000,37aa9169b575ef79,2018,2,
1685,河北,130000,37aa9169b575ef79,2018,2,
1686,河南,410000,37aa9169b575ef79,2018,2,
1687,浙江,330000,37aa9169b575ef79,2018,2,
1688,湖北,420000,37aa9169b575ef79,2018,2,
1689,湖南,430000,37aa9169b575ef79,2018,2,
1690,福建,350000,37aa9169b575ef79,2018,2,
1691,辽宁,210000,37aa9169b575ef79,2018,2,
1692,重庆,500000,37aa9169b575ef79,2018,2,
1693,陕西,610000,37aa9169b575ef79,2018,2,
1694,黑龙江,230000,37aa9169b575ef79,2018,2,
1695,上海,310000,63065128401bb3ff,2018,2,
1696,云南,530000,63065128401bb3ff,2018,2,
1697,内蒙古,150000,63065128401bb3ff,2018,2,
1698,北京,110000,63065128401bb3ff,2018,2,
1699,四川,510000,63065128401bb3ff,2018,2,
1700,安徽,340000,63065128401bb3ff,2018,2,
1701,山东,370000,63065128401bb3ff,2018,2,
1702,山西,140000,63065128401bb3ff,2018,2,
1703,广东,440000,63065128401bb3ff,2018,2,
1704,广西,450000,63065128401bb3ff,2018,2,
1705,江苏,320000,63065128401bb3ff,2018,2,
1706,江西,360000,63065128401bb3ff,2018,2,
1707,河北,130000,63065128401bb3ff,2018,2,
1708,河南,410000,63065128401bb3ff,2018,2,
1709,浙江,330000,63065128401bb3ff,2018,2,
1710,湖北,420000,63065128401bb3ff,2018,2,
1711,湖南,430000,63065128401bb3ff,2018,2,
1712,福建,350000,63065128401bb3ff,2018,2,
1713,辽宁,210000,63065128401bb3ff,2018,2,
1714,重庆,500000,63065128401bb3ff,2018,2,
1715,陕西,610000,63065128401bb3ff,2018,2,
1716,黑龙江,230000,63065128401bb3ff,2018,2,
1717,上海,310000,ea489c253676aafc,2018,2,
1718,云南,530000,ea489c253676aafc,2018,2,
1719,内蒙古,150000,ea489c253676aafc,2018,2,
1720,北京,110000,ea489c253676aafc,2018,2,
1721,四川,510000,ea489c253676aafc,2018,2,
1722,安徽,340000,ea489c253676aafc,2018,2,
1723,山东,370000,ea489c253676aafc,2018,2,
1724,山西,140000,ea489c253676aafc,2018,2,
1725,广东,440000,ea489c253676aafc,2018,2,
1726,广西,450000,ea489c253676aafc,2018,2,
1727,江苏,320000,ea489c253676aafc,2018,2,
1728,江西,360000,ea489c253676aafc,2018,2,
1729,河北,130000,ea489c253676aafc,2018,2,
1730,河南,410000,ea489c253676aafc,2018,2,
1731,浙江,330000,ea489c253676aafc,2018,2,
1732,湖北,420000,ea489c253676aafc,2018,2,
1733,湖南,430000,ea489c253676aafc,2018,2,
1734,福建,350000,ea489c253676aafc,2018,2,
1735,辽宁,210000,ea489c253676aafc,2018,2,
1736,重庆,500000,ea489c253676aafc,2018,2,
1737,陕西,610000,ea489c253676aafc,2018,2,
1738,黑龙江,230000,ea489c253676aafc,2018,2,
1739,上海,310000,cd5841d44fd7625e,2018,2,
1740,云南,530000,cd5841d44fd7625e,2018,2,
1741,内蒙古,150000,cd5841d44fd7625e,2018,2,
1742,北京,110000,cd5841d44fd7625e,2018,2,
1743,四川,510000,cd5841d44fd7625e,2018,2,
1744,安徽,340000,cd5841d44fd7625e,2018,2,
1745,山东,370000,cd5841d44fd7625e,2018,2,
1746,山西,140000,cd5841d44fd7625e,2018,2,
1747,广东,440000,cd5841d44fd7625e,2018,2,
1748,广西,450000,cd5841d44fd7625e,2018,2,
1749,江苏,320000,cd5841d44fd7625e,2018,2,
1750,江西,360000,cd5841d44fd7625e,2018,2,
1751,河北,130000,cd5841d44fd7625e,2018,2,
1752,河南,410000,cd5841d44fd7625e,2018,2,
1753,浙江,330000,cd5841d44fd7625e,2018,2,
1754,湖北,420000,cd5841d44fd7625e,2018,2,
1755,湖南,430000,cd5841d44fd7625e,2018,2,
1756,福建,350000,cd5841d44fd7625e,2018,2,
1757,辽宁,210000,cd5841d44fd7625e,2018,2,
1758,重庆,500000,cd5841d44fd7625e,2018,2,
1759,陕西,610000,cd5841d44fd7625e,2018,2,
1760,黑龙江,230000,cd5841d44fd7625e,2018,2,
1761,上海,310000,b25c4e2e3856af22,2018,2,
1762,云南,530000,b25c4e2e3856af22,2018,2,
1763,内蒙古,150000,b25c4e2e3856af22,2018,2,
1764,北京,110000,b25c4e2e3856af22,2018,2,
1765,四川,510000,b25c4e2e3856af22,2018,2,
1766,安徽,340000,b25c4e2e3856af22,2018,2,
1767,山东,370000,b25c4e2e3856af22,2018,2,
1768,山西,140000,b25c4e2e3856af22,2018,2,
1769,广东,440000,b25c4e2e3856af22,2018,2,
1770,广西,450000,b25c4e2e3856af22,2018,2,
1771,江苏,320000,b25c4e2e3856af22,2018,2,
1772,江西,360000,b25c4e2e3856af22,2018,2,
1773,河北,130000,b25c4e2e3856af22,2018,2,
1774,河南,410000,b25c4e2e3856af22,2018,2,
1775,浙江,330000,b25c4e2e3856af22,2018,2,
1776,湖北,420000,b25c4e2e3856af22,2018,2,
1777,湖南,430000,b25c4e2e3856af22,2018,2,
1778,福建,350000,b25c4e2e3856af22,2018,2,
1779,辽宁,210000,b25c4e2e3856af22,2018,2,
1780,重庆,500000,b25c4e2e3856af22,2018,2,
1781,陕西,610000,b25c4e2e3856af22,2018,2,
1782,黑龙江,230000,b25c4e2e3856af22,2018,2,
1783,上海,310000,4a103c30d593fbbe,2018,2,
1784,云南,530000,4a103c30d593fbbe,2018,2,
1785,内蒙古,150000,4a103c30d593fbbe,2018,2,
