id,province,adcode,model,regYear,regMonth,forecastVolum
1137,浙江,330000,f8a6975573af1b33,2018,1,
1138,湖北,420000,f8a6975573af1b33,2018,1,
1139,湖南,430000,f8a6975573af1b33,2018,1,
1140,福建,350000,f8a6975573af1b33,2018,1,
1141,辽宁,210000,f8a6975573af1b33,2018,1,
1142,重庆,500000,f8a6975573af1b33,2018,1,
1143,陕西,610000,f8a6975573af1b33,2018,1,
1144,黑龙江,230000,f8a6975573af1b33,2018,1,
1145,上海,310000,54fc07138d70374c,2018,1,
1146,云南,530000,54fc07138d70374c,2018,1,
1147,内蒙古,150000,54fc07138d70374c,2018,1,
1148,北京,110000,54fc07138d70374c,2018,1,
1149,四川,510000,54fc07138d70374c,2018,1,
1150,安徽,340000,54fc07138d70374c,2018,1,
1151,山东,370000,54fc07138d70374c,2018,1,
1152,山西,140000,54fc07138d70374c,2018,1,
1153,广东,440000,54fc07138d70374c,2018,1,
1154,广西,450000,54fc07138d70374c,2018,1,
1155,江苏,320000,54fc07138d70374c,2018,1,
1156,江西,360000,54fc07138d70374c,2018,1,
1157,河北,130000,54fc07138d70374c,2018,1,
1158,河南,410000,54fc07138d70374c,2018,1,
1159,浙江,330000,54fc07138d70374c,2018,1,
1160,湖北,420000,54fc07138d70374c,2018,1,
1161,湖南,430000,54fc07138d70374c,2018,1,
1162,福建,350000,54fc07138d70374c,2018,1,
1163,辽宁,210000,54fc07138d70374c,2018,1,
1164,重庆,500000,54fc07138d70374c,2018,1,
1165,陕西,610000,54fc07138d70374c,2018,1,
1166,黑龙江,230000,54fc07138d70374c,2018,1,
1167,上海,310000,212083a9246d2fd3,2018,1,
1168,云南,530000,212083a9246d2fd3,2018,1,
1169,内蒙古,150000,212083a9246d2fd3,2018,1,
1170,北京,110000,212083a9246d2fd3,2018,1,
1171,四川,510000,212083a9246d2fd3,2018,1,
1172,安徽,340000,212083a9246d2fd3,2018,1,
1173,山东,370000,212083a9246d2fd3,2018,1,
1174,山西,140000,212083a9246d2fd3,2018,1,
1175,广东,440000,212083a9246d2fd3,2018,1,
1176,广西,450000,212083a9246d2fd3,2018,1,
1177,江苏,320000,212083a9246d2fd3,2018,1,
1178,江西,360000,212083a9246d2fd3,2018,1,
1179,河北,130000,212083a9246d2fd3,2018,1,
1180,河南,410000,212083a9246d2fd3,2018,1,
1181,浙江,330000,212083a9246d2fd3,2018,1,
1182,湖北,420000,212083a9246d2fd3,2018,1,
1183,湖南,430000,212083a9246d2fd3,2018,1,
1184,福建,350000,212083a9246d2fd3,2018,1,
1185,辽宁,210000,212083a9246d2fd3,2018,1,
1186,重庆,500000,212083a9246d2fd3,2018,1,
1187,陕西,610000,212083a9246d2fd3,2018,1,
1188,黑龙江,230000,212083a9246d2fd3,2018,1,
1189,上海,310000,4f79773e600518a6,2018,1,
1190,云南,530000,4f79773e600518a6,2018,1,
1191,内蒙古,150000,4f79773e600518a6,2018,1,
1192,北京,110000,4f79773e600518a6,2018,1,
1193,四川,510000,4f79773e600518a6,2018,1,
1194,安徽,340000,4f79773e600518a6,2018,1,
1195,山东,370000,4f79773e600518a6,2018,1,
1196,山西,140000,4f79773e600518a6,2018,1,
1197,广东,440000,4f79773e600518a6,2018,1,
1198,广西,450000,4f79773e600518a6,2018,1,
1199,江苏,320000,4f79773e600518a6,2018,1,
1200,江西,360000,4f79773e600518a6,2018,1,
1201,河北,130000,4f79773e600518a6,2018,1,
1202,河南,410000,4f79773e600518a6,2018,1,
1203,浙江,330000,4f79773e600518a6,2018,1,
1204,湖北,420000,4f79773e600518a6,2018,1,
1205,湖南,430000,4f79773e600518a6,2018,1,
1206,福建,350000,4f79773e600518a6,2018,1,
1207,辽宁,210000,4f79773e600518a6,2018,1,
1208,重庆,500000,4f79773e600518a6,2018,1,
1209,陕西,610000,4f79773e600518a6,2018,1,
1210,黑龙江,230000,4f79773e600518a6,2018,1,
1211,上海,310000,fc32b1a017b34efe,2018,1,
1212,云南,530000,fc32b1a017b34efe,2018,1,
1213,内蒙古,150000,fc32b1a017b34efe,2018,1,
1214,北京,110000,fc32b1a017b34efe,2018,1,
1215,四川,510000,fc32b1a017b34efe,2018,1,
1216,安徽,340000,fc32b1a017b34efe,2018,1,
1217,山东,370000,fc32b1a017b34efe,2018,1,
1218,山西,140000,fc32b1a017b34efe,2018,1,
1219,广东,440000,fc32b1a017b34efe,2018,1,
1220,广西,450000,fc32b1a017b34efe,2018,1,
1221,江苏,320000,fc32b1a017b34efe,2018,1,
1222,江西,360000,fc32b1a017b34efe,2018,1,
1223,河北,130000,fc32b1a017b34efe,2018,1,
1224,河南,410000,fc32b1a017b34efe,2018,1,
1225,浙江,330000,fc32b1a017b34efe,2018,1,
1226,湖北,420000,fc32b1a017b34efe,2018,1,
1227,湖南,430000,fc32b1a017b34efe,2018,1,
1228,福建,350000,fc32b1a017b34efe,2018,1,
1229,辽宁,210000,fc32b1a017b34efe,2018,1,
1230,重庆,500000,fc32b1a017b34efe,2018,1,
1231,陕西,610000,fc32b1a017b34efe,2018,1,
1232,黑龙江,230000,fc32b1a017b34efe,2018,1,
1233,上海,310000,feabbf46658382b9,2018,1,
1234,云南,530000,feabbf46658382b9,2018,1,
1235,内蒙古,150000,feabbf46658382b9,2018,1,
1236,北京,110000,feabbf46658382b9,2018,1,
1237,四川,510000,feabbf46658382b9,2018,1,
1238,安徽,340000,feabbf46658382b9,2018,1,
1239,山东,370000,feabbf46658382b9,2018,1,
1240,山西,140000,feabbf46658382b9,2018,1,
1241,广东,440000,feabbf46658382b9,2018,1,
1242,广西,450000,feabbf46658382b9,2018,1,
1243,江苏,320000,feabbf46658382b9,2018,1,
1244,江西,360000,feabbf46658382b9,2018,1,
1245,河北,130000,feabbf46658382b9,2018,1,
1246,河南,410000,feabbf46658382b9,2018,1,
1247,浙江,330000,feabbf46658382b9,2018,1,
1248,湖北,420000,feabbf46658382b9,2018,1,
1249,湖南,430000,feabbf46658382b9,2018,1,
1250,福建,350000,feabbf46658382b9,2018,1,
1251,辽宁,210000,feabbf46658382b9,2018,1,
1252,重庆,500000,feabbf46658382b9,2018,1,
1253,陕西,610000,feabbf46658382b9,2018,1,
1254,黑龙江,230000,feabbf46658382b9,2018,1,
1255,上海,310000,f270f6a489c6a9d7,2018,1,
1256,云南,530000,f270f6a489c6a9d7,2018,1,
1257,内蒙古,150000,f270f6a489c6a9d7,2018,1,
1258,北京,110000,f270f6a489c6a9d7,2018,1,
1259,四川,510000,f270f6a489c6a9d7,2018,1,
1260,安徽,340000,f270f6a489c6a9d7,2018,1,
1261,山东,370000,f270f6a489c6a9d7,2018,1,
1262,山西,140000,f270f6a489c6a9d7,2018,1,
1263,广东,440000,f270f6a489c6a9d7,2018,1,
1264,广西,450000,f270f6a489c6a9d7,2018,1,
1265,江苏,320000,f270f6a489c6a9d7,2018,1,
1266,江西,360000,f270f6a489c6a9d7,2018,1,
1267,河北,130000,f270f6a489c6a9d7,2018,1,
1268,河南,410000,f270f6a489c6a9d7,2018,1,
1269,浙江,330000,f270f6a489c6a9d7,2018,1,
1270,湖北,420000,f270f6a489c6a9d7,2018,1,
1271,湖南,430000,f270f6a489c6a9d7,2018,1,
1272,福建,350000,f270f6a489c6a9d7,2018,1,
1273,辽宁,210000,f270f6a489c6a9d7,2018,1,
1274,重庆,500000,f270f6a489c6a9d7,2018,1,
1275,陕西,610000,f270f6a489c6a9d7,2018,1,
1276,黑龙江,230000,f270f6a489c6a9d7,2018,1,
1277,上海,310000,d0f245b8781e3631,2018,1,
1278,云南,530000,d0f245b8781e3631,2018,1,
1279,内蒙古,150000,d0f245b8781e3631,2018,1,
1280,北京,110000,d0f245b8781e3631,2018,1,
1281,四川,510000,d0f245b8781e3631,2018,1,
1282,安徽,340000,d0f245b8781e3631,2018,1,
1283,山东,370000,d0f245b8781e3631,2018,1,
1284,山西,140000,d0f245b8781e3631,2018,1,
1285,广东,440000,d0f245b8781e3631,2018,1,
1286,广西,450000,d0f245b8781e3631,2018,1,
1287,江苏,320000,d0f245b8781e3631,2018,1,
1288,江西,360000,d0f245b8781e3631,2018,1,
1289,河北,130000,d0f245b8781e3631,2018,1,
1290,河南,410000,d0f245b8781e3631,2018,1,
1291,浙江,330000,d0f245b8781e3631,2018,1,
1292,湖北,420000,d0f245b8781e3631,2018,1,
1293,湖南,430000,d0f245b8781e3631,2018,1,
1294,福建,350000,d0f245b8781e3631,2018,1,
1295,辽宁,210000,d0f245b8781e3631,2018,1,
1296,重庆,500000,d0f245b8781e3631,2018,1,
1297,陕西,610000,d0f245b8781e3631,2018,1,
1298,黑龙江,230000,d0f245b8781e3631,2018,1,
1299,上海,310000,c6cd4e0e073f5ac2,2018,1,
1300,云南,530000,c6cd4e0e073f5ac2,2018,1,
1301,内蒙古,150000,c6cd4e0e073f5ac2,2018,1,
1302,北京,110000,c6cd4e0e073f5ac2,2018,1,
1303,四川,510000,c6cd4e0e073f5ac2,2018,1,
1304,安徽,340000,c6cd4e0e073f5ac2,2018,1,
1305,山东,370000,c6cd4e0e073f5ac2,2018,1,
1306,山西,140000,c6cd4e0e073f5ac2,2018,1,
1307,广东,440000,c6cd4e0e073f5ac2,2018,1,
1308,广西,450000,c6cd4e0e073f5ac2,2018,1,
1309,江苏,320000,c6cd4e0e073f5ac2,2018,1,
1310,江西,360000,c6cd4e0e073f5ac2,2018,1,
1311,河北,130000,c6cd4e0e073f5ac2,2018,1,
1312,河南,410000,c6cd4e0e073f5ac2,2018,1,
1313,浙江,330000,c6cd4e0e073f5ac2,2018,1,
1314,湖北,420000,c6cd4e0e073f5ac2,2018,1,
1315,湖南,430000,c6cd4e0e073f5ac2,2018,1,
1316,福建,350000,c6cd4e0e073f5ac2,2018,1,
1317,辽宁,210000,c6cd4e0e073f5ac2,2018,1,
1318,重庆,500000,c6cd4e0e073f5ac2,2018,1,
1319,陕西,610000,c6cd4e0e073f5ac2,2018,1,
1320,黑龙江,230000,c6cd4e0e073f5ac2,2018,1,
1321,上海,310000,a9a43d1a7ecbe75d,2018,1,
1322,云南,530000,a9a43d1a7ecbe75d,2018,1,
1323,内蒙古,150000,a9a43d1a7ecbe75d,2018,1,
1324,北京,110000,a9a43d1a7ecbe75d,2018,1,
1325,四川,510000,a9a43d1a7ecbe75d,2018,1,
1326,安徽,340000,a9a43d1a7ecbe75d,2018,1,
1327,山东,370000,a9a43d1a7ecbe75d,2018,1,
1328,山西,140000,a9a43d1a7ecbe75d,2018,1,
1329,广东,440000,a9a43d1a7ecbe75d,2018,1,
1330,广西,450000,a9a43d1a7ecbe75d,2018,1,
1331,江苏,320000,a9a43d1a7ecbe75d,2018,1,
1332,江西,360000,a9a43d1a7ecbe75d,2018,1,
1333,河北,130000,a9a43d1a7ecbe75d,2018,1,
1334,河南,410000,a9a43d1a7ecbe75d,2018,1,
1335,浙江,330000,a9a43d1a7ecbe75d,2018,1,
1336,湖北,420000,a9a43d1a7ecbe75d,2018,1,
1337,湖南,430000,a9a43d1a7ecbe75d,2018,1,
1338,福建,350000,a9a43d1a7ecbe75d,2018,1,
1339,辽宁,210000,a9a43d1a7ecbe75d,2018,1,
1340,重庆,500000,a9a43d1a7ecbe75d,2018,1,
1341,陕西,610000,a9a43d1a7ecbe75d,2018,1,
1342,黑龙江,230000,a9a43d1a7ecbe75d,2018,1,
1343,上海,310000,3c974920a76ac9c1,2018,2,
1344,云南,530000,3c974920a76ac9c1,2018,2,
1345,内蒙古,150000,3c974920a76ac9c1,2018,2,
1346,北京,110000,3c974920a76ac9c1,2018,2,
1347,四川,510000,3c974920a76ac9c1,2018,2,
1348,安徽,340000,3c974920a76ac9c1,2018,2,
1349,山东,370000,3c974920a76ac9c1,2018,2,
1350,山西,140000,3c974920a76ac9c1,2018,2,
1351,广东,440000,3c974920a76ac9c1,2018,2,
1352,广西,450000,3c974920a76ac9c1,2018,2,
1353,江苏,320000,3c974920a76ac9c1,2018,2,
1354,江西,360000,3c974920a76ac9c1,2018,2,
1355,河北,130000,3c974920a76ac9c1,2018,2,
1356,河南,410000,3c974920a76ac9c1,2018,2,
1357,浙江,330000,3c974920a76ac9c1,2018,2,
1358,湖北,420000,3c974920a76ac9c1,2018,2,
1359,湖南,430000,3c974920a76ac9c1,2018,2,
1360,福建,350000,3c974920a76ac9c1,2018,2,
1361,辽宁,210000,3c974920a76ac9c1,2018,2,
1362,重庆,500000,3c974920a76ac9c1,2018,2,
1363,陕西,610000,3c974920a76ac9c1,2018,2,
1364,黑龙江,230000,3c974920a76ac9c1,2018,2,
1365,上海,310000,3d7554f1f56dd664,2018,2,
1366,云南,530000,3d7554f1f56dd664,2018,2,
1367,内蒙古,150000,3d7554f1f56dd664,2018,2,
1368,北京,110000,3d7554f1f56dd664,2018,2,
1369,四川,510000,3d7554f1f56dd664,2018,2,
1370,安徽,340000,3d7554f1f56dd664,2018,2,
1371,山东,370000,3d7554f1f56dd664,2018,2,
1372,山西,140000,3d7554f1f56dd664,2018,2,
1373,广东,440000,3d7554f1f56dd664,2018,2,
1374,广西,450000,3d7554f1f56dd664,2018,2,
1375,江苏,320000,3d7554f1f56dd664,2018,2,
1376,江西,360000,3d7554f1f56dd664,2018,2,
1377,河北,130000,3d7554f1f56dd664,2018,2,
1378,河南,410000,3d7554f1f56dd664,2018,2,
1379,浙江,330000,3d7554f1f56dd664,2018,2,
1380,湖北,420000,3d7554f1f56dd664,2018,2,
1381,湖南,430000,3d7554f1f56dd664,2018,2,
1382,福建,350000,3d7554f1f56dd664,2018,2,
1383,辽宁,210000,3d7554f1f56dd664,2018,2,
1384,重庆,500000,3d7554f1f56dd664,2018,2,
1385,陕西,610000,3d7554f1f56dd664,2018,2,
1386,黑龙江,230000,3d7554f1f56dd664,2018,2,
1387,上海,310000,2d0d2c3403909fdb,2018,2,
1388,云南,530000,2d0d2c3403909fdb,2018,2,
1389,内蒙古,150000,2d0d2c3403909fdb,2018,2,
1390,北京,110000,2d0d2c3403909fdb,2018,2,
1391,四川,510000,2d0d2c3403909fdb,2018,2,
1392,安徽,340000,2d0d2c3403909fdb,2018,2,
1393,山东,370000,2d0d2c3403909fdb,2018,2,
1394,山西,140000,2d0d2c3403909fdb,2018,2,
1395,广东,440000,2d0d2c3403909fdb,2018,2,
1396,广西,450000,2d0d2c3403909fdb,2018,2,
1397,江苏,320000,2d0d2c3403909fdb,2018,2,
1398,江西,360000,2d0d2c3403909fdb,2018,2,
1399,河北,130000,2d0d2c3403909fdb,2018,2,
1400,河南,410000,2d0d2c3403909fdb,2018,2,
1401,浙江,330000,2d0d2c3403909fdb,2018,2,
1402,湖北,420000,2d0d2c3403909fdb,2018,2,
1403,湖南,430000,2d0d2c3403909fdb,2018,2,
1404,福建,350000,2d0d2c3403909fdb,2018,2,
1405,辽宁,210000,2d0d2c3403909fdb,2018,2,
1406,重庆,500000,2d0d2c3403909fdb,2018,2,
1407,陕西,610000,2d0d2c3403909fdb,2018,2,
1408,黑龙江,230000,2d0d2c3403909fdb,2018,2,
1409,上海,310000,a28bb927b6fcb33c,2018,2,
1410,云南,530000,a28bb927b6fcb33c,2018,2,
1411,内蒙古,150000,a28bb927b6fcb33c,2018,2,
1412,北京,110000,a28bb927b6fcb33c,2018,2,
1413,四川,510000,a28bb927b6fcb33c,2018,2,
1414,安徽,340000,a28bb927b6fcb33c,2018,2,
1415,山东,370000,a28bb927b6fcb33c,2018,2,
1416,山西,140000,a28bb927b6fcb33c,2018,2,
1417,广东,440000,a28bb927b6fcb33c,2018,2,
1418,广西,450000,a28bb927b6fcb33c,2018,2,
1419,江苏,320000,a28bb927b6fcb33c,2018,2,
1420,江西,360000,a28bb927b6fcb33c,2018,2,
1421,河北,130000,a28bb927b6fcb33c,2018,2,
1422,河南,410000,a28bb927b6fcb33c,2018,2,
1423,浙江,330000,a28bb927b6fcb33c,2018,2,
1424,湖北,420000,a28bb927b6fcb33c,2018,2,
1425,湖南,430000,a28bb927b6fcb33c,2018,2,
1426,福建,350000,a28bb927b6fcb33c,2018,2,
1427,辽宁,210000,a28bb927b6fcb33c,2018,2,
1428,重庆,500000,a28bb927b6fcb33c,2018,2,
1429,陕西,610000,a28bb927b6fcb33c,2018,2,
1430,黑龙江,230000,a28bb927b6fcb33c,2018,2,
1431,上海,310000,17bc272c93f19d56,2018,2,
1432,云南,530000,17bc272c93f19d56,2018,2,
1433,内蒙古,150000,17bc272c93f19d56,2018,2,
1434,北京,110000,17bc272c93f19d56,2018,2,
1435,四川,510000,17bc272c93f19d56,2018,2,
1436,安徽,340000,17bc272c93f19d56,2018,2,
1437,山东,370000,17bc272c93f19d56,2018,2,
1438,山西,140000,17bc272c93f19d56,2018,2,
1439,广东,440000,17bc272c93f19d56,2018,2,
1440,广西,450000,17bc272c93f19d56,2018,2,
1441,江苏,320000,17bc272c93f19d56,2018,2,
1442,江西,360000,17bc272c93f19d56,2018,2,
1443,河北,130000,17bc272c93f19d56,2018,2,
1444,河南,410000,17bc272c93f19d56,2018,2,
1445,浙江,330000,17bc272c93f19d56,2018,2,
1446,湖北,420000,17bc272c93f19d56,2018,2,
1447,湖南,430000,17bc272c93f19d56,2018,2,
1448,福建,350000,17bc272c93f19d56,2018,2,
1449,辽宁,210000,17bc272c93f19d56,2018,2,
1450,重庆,500000,17bc272c93f19d56,2018,2,
1451,陕西,610000,17bc272c93f19d56,2018,2,
1452,黑龙江,230000,17bc272c93f19d56,2018,2,
1453,上海,310000,2a2ab41f8f6ff1cb,2018,2,
1454,云南,530000,2a2ab41f8f6ff1cb,2018,2,
1455,内蒙古,150000,2a2ab41f8f6ff1cb,2018,2,
1456,北京,110000,2a2ab41f8f6ff1cb,2018,2,
1457,四川,510000,2a2ab41f8f6ff1cb,2018,2,
1458,安徽,340000,2a2ab41f8f6ff1cb,2018,2,
1459,山东,370000,2a2ab41f8f6ff1cb,2018,2,
1460,山西,140000,2a2ab41f8f6ff1cb,2018,2,
1461,广东,440000,2a2ab41f8f6ff1cb,2018,2,
1462,广西,450000,2a2ab41f8f6ff1cb,2018,2,
1463,江苏,320000,2a2ab41f8f6ff1cb,2018,2,
1464,江西,360000,2a2ab41f8f6ff1cb,2018,2,
1465,河北,130000,2a2ab41f8f6ff1cb,2018,2,
1466,河南,410000,2a2ab41f8f6ff1cb,2018,2,
1467,浙江,330000,2a2ab41f8f6ff1cb,2018,2,
1468,湖北,420000,2a2ab41f8f6ff1cb,2018,2,
1469,湖南,430000,2a2ab41f8f6ff1cb,2018,2,
1470,福建,350000,2a2ab41f8f6ff1cb,2018,2,
1471,辽宁,210000,2a2ab41f8f6ff1cb,2018,2,
1472,重庆,500000,2a2ab41f8f6ff1cb,2018,2,
1473,陕西,610000,2a2ab41f8f6ff1cb,2018,2,
1474,黑龙江,230000,2a2ab41f8f6ff1cb,2018,2,
1475,上海,310000,c06a2a387c0ee510,2018,2,
1476,云南,530000,c06a2a387c0ee510,2018,2,
1477,内蒙古,150000,c06a2a387c0ee510,2018,2,
1478,北京,110000,c06a2a387c0ee510,2018,2,
1479,四川,510000,c06a2a387c0ee510,2018,2,
1480,安徽,340000,c06a2a387c0ee510,2018,2,
1481,山东,370000,c06a2a387c0ee510,2018,2,
1482,山西,140000,c06a2a387c0ee510,2018,2,
1483,广东,440000,c06a2a387c0ee510,2018,2,
1484,广西,450000,c06a2a387c0ee510,2018,2,
1485,江苏,320000,c06a2a387c0ee510,2018,2,
1486,江西,360000,c06a2a387c0ee510,2018,2,
1487,河北,130000,c06a2a387c0ee510,2018,2,
1488,河南,410000,c06a2a387c0ee510,2018,2,
1489,浙江,330000,c06a2a387c0ee510,2018,2,
1490,湖北,420000,c06a2a387c0ee510,2018,2,
1491,湖南,430000,c06a2a387c0ee510,2018,2,
1492,福建,350000,c06a2a387c0ee510,2018,2,
1493,辽宁,210000,c06a2a387c0ee510,2018,2,
1494,重庆,500000,c06a2a387c0ee510,2018,2,
1495,陕西,610000,c06a2a387c0ee510,2018,2,
1496,黑龙江,230000,c06a2a387c0ee510,2018,2,
1497,上海,310000,7023efdab9cedc03,2018,2,
1498,云南,530000,7023efdab9cedc03,2018,2,
1499,内蒙古,150000,7023efdab9cedc03,2018,2,
1500,北京,110000,7023efdab9cedc03,2018,2,
1501,四川,510000,7023efdab9cedc03,2018,2,
1502,安徽,340000,7023efdab9cedc03,2018,2,
1503,山东,370000,7023efdab9cedc03,2018,2,
1504,山西,140000,7023efdab9cedc03,2018,2,
1505,广东,440000,7023efdab9cedc03,2018,2,
1506,广西,450000,7023efdab9cedc03,2018,2,
1507,江苏,320000,7023efdab9cedc03,2018,2,
1508,江西,360000,7023efdab9cedc03,2018,2,
1509,河北,130000,7023efdab9cedc03,2018,2,
1510,河南,410000,7023efdab9cedc03,2018,2,
1511,浙江,330000,7023efdab9cedc03,2018,2,
1512,湖北,420000,7023efdab9cedc03,2018,2,
1513,湖南,430000,7023efdab9cedc03,2018,2,
1514,福建,350000,7023efdab9cedc03,2018,2,
1515,辽宁,210000,7023efdab9cedc03,2018,2,
1516,重庆,500000,7023efdab9cedc03,2018,2,
1517,陕西,610000,7023efdab9cedc03,2018,2,
1518,黑龙江,230000,7023efdab9cedc03,2018,2,
1519,上海,310000,af6f4f548684e14d,2018,2,
1520,云南,530000,af6f4f548684e14d,2018,2,
1521,内蒙古,150000,af6f4f548684e14d,2018,2,
1522,北京,110000,af6f4f548684e14d,2018,2,
1523,四川,510000,af6f4f548684e14d,2018,2,
1524,安徽,340000,af6f4f548684e14d,2018,2,
1525,山东,370000,af6f4f548684e14d,2018,2,
1526,山西,140000,af6f4f548684e14d,2018,2,
1527,广东,440000,af6f4f548684e14d,2018,2,
1528,广西,450000,af6f4f548684e14d,2018,2,
1529,江苏,320000,af6f4f548684e14d,2018,2,
1530,江西,360000,af6f4f548684e14d,2018,2,
1531,河北,130000,af6f4f548684e14d,2018,2,
1532,河南,410000,af6f4f548684e14d,2018,2,
1533,浙江,330000,af6f4f548684e14d,2018,2,
1534,湖北,420000,af6f4f548684e14d,2018,2,
1535,湖南,430000,af6f4f548684e14d,2018,2,
1536,福建,350000,af6f4f548684e14d,2018,2,
1537,辽宁,210000,af6f4f548684e14d,2018,2,
1538,重庆,500000,af6f4f548684e14d,2018,2,
1539,陕西,610000,af6f4f548684e14d,2018,2,
1540,黑龙江,230000,af6f4f548684e14d,2018,2,
1541,上海,310000,7cf283430b3b5e38,2018,2,
1542,云南,530000,7cf283430b3b5e38,2018,2,
1543,内蒙古,150000,7cf283430b3b5e38,2018,2,
1544,北京,110000,7cf283430b3b5e38,2018,2,
1545,四川,510000,7cf283430b3b5e38,2018,2,
1546,安徽,340000,7cf283430b3b5e38,2018,2,
1547,山东,370000,7cf283430b3b5e38,2018,2,
1548,山西,140000,7cf283430b3b5e38,2018,2,
1549,广东,440000,7cf283430b3b5e38,2018,2,
1550,广西,450000,7cf283430b3b5e38,2018,2,
1551,江苏,320000,7cf283430b3b5e38,2018,2,
1552,江西,360000,7cf283430b3b5e38,2018,2,
1553,河北,130000,7cf283430b3b5e38,2018,2,
1554,河南,410000,7cf283430b3b5e38,2018,2,
1555,浙江,330000,7cf283430b3b5e38,2018,2,
1556,湖北,420000,7cf283430b3b5e38,2018,2,
1557,湖南,430000,7cf283430b3b5e38,2018,2,
1558,福建,350000,7cf283430b3b5e38,2018,2,
1559,辽宁,210000,7cf283430b3b5e38,2018,2,
1560,重庆,500000,7cf283430b3b5e38,2018,2,
1561,陕西,610000,7cf283430b3b5e38,2018,2,
1562,黑龙江,230000,7cf283430b3b5e38,2018,2,
1563,上海,310000,d4efbebb087fd03f,2018,2,
1564,云南,530000,d4efbebb087fd03f,2018,2,
1565,内蒙古,150000,d4efbebb087fd03f,2018,2,
1566,北京,110000,d4efbebb087fd03f,2018,2,
1567,四川,510000,d4efbebb087fd03f,2018,2,
1568,安徽,340000,d4efbebb087fd03f,2018,2,
1569,山东,370000,d4efbebb087fd03f,2018,2,
1570,山西,140000,d4efbebb087fd03f,2018,2,
1571,广东,440000,d4efbebb087fd03f,2018,2,
1572,广西,450000,d4efbebb087fd03f,2018,2,
1573,江苏,320000,d4efbebb087fd03f,2018,2,
1574,江西,360000,d4efbebb087fd03f,2018,2,
1575,河北,130000,d4efbebb087fd03f,2018,2,
1576,河南,410000,d4efbebb087fd03f,2018,2,
1577,浙江,330000,d4efbebb087fd03f,2018,2,
1578,湖北,420000,d4efbebb087fd03f,2018,2,
1579,湖南,430000,d4efbebb087fd03f,2018,2,
1580,福建,350000,d4efbebb087fd03f,2018,2,
1581,辽宁,210000,d4efbebb087fd03f,2018,2,
1582,重庆,500000,d4efbebb087fd03f,2018,2,
1583,陕西,610000,d4efbebb087fd03f,2018,2,
1584,黑龙江,230000,d4efbebb087fd03f,2018,2,
1585,上海,310000,7245e0ee27b195cd,2018,2,
1586,云南,530000,7245e0ee27b195cd,2018,2,
1587,内蒙古,150000,7245e0ee27b195cd,2018,2,
1588,北京,110000,7245e0ee27b195cd,2018,2,
1589,四川,510000,7245e0ee27b195cd,2018,2,
1590,安徽,340000,7245e0ee27b195cd,2018,2,
1591,山东,370000,7245e0ee27b195cd,2018,2,
1592,山西,140000,7245e0ee27b195cd,2018,2,
1593,广东,440000,7245e0ee27b195cd,2018,2,
1594,广西,450000,7245e0ee27b195cd,2018,2,
1595,江苏,320000,7245e0ee27b195cd,2018,2,
1596,江西,360000,7245e0ee27b195cd,2018,2,
1597,河北,130000,7245e0ee27b195cd,2018,2,
1598,河南,410000,7245e0ee27b195cd,2018,2,
1599,浙江,330000,7245e0ee27b195cd,2018,2,
1600,湖北,420000,7245e0ee27b195cd,2018,2,
1601,湖南,430000,7245e0ee27b195cd,2018,2,
1602,福建,350000,7245e0ee27b195cd,2018,2,
1603,辽宁,210000,7245e0ee27b195cd,2018,2,
1604,重庆,500000,7245e0ee27b195cd,2018,2,
1605,陕西,610000,7245e0ee27b195cd,2018,2,
1606,黑龙江,230000,7245e0ee27b195cd,2018,2,
1607,上海,310000,8c915fe4632fb9fa,2018,2,
1608,云南,530000,8c915fe4632fb9fa,2018,2,
1609,内蒙古,150000,8c915fe4632fb9fa,2018,2,
1610,北京,110000,8c915fe4632fb9fa,2018,2,
1611,四川,510000,8c915fe4632fb9fa,2018,2,
1612,安徽,340000,8c915fe4632fb9fa,2018,2,
1613,山东,370000,8c915fe4632fb9fa,2018,2,
1614,山西,140000,8c915fe4632fb9fa,2018,2,
1615,广东,440000,8c915fe4632fb9fa,2018,2,
1616,广西,450000,8c915fe4632fb9fa,2018,2,
1617,江苏,320000,8c915fe4632fb9fa,2018,2,
1618,江西,360000,8c915fe4632fb9fa,2018,2,
1619,河北,130000,8c915fe4632fb9fa,2018,2,
1620,河南,410000,8c915fe4632fb9fa,2018,2,
1621,浙江,330000,8c915fe4632fb9fa,2018,2,
1622,湖北,420000,8c915fe4632fb9fa,2018,2,
1623,湖南,430000,8c915fe4632fb9fa,2018,2,
1624,福建,350000,8c915fe4632fb9fa,2018,2,
1625,辽宁,210000,8c915fe4632fb9fa,2018,2,
1626,重庆,500000,8c915fe4632fb9fa,2018,2,
1627,陕西,610000,8c915fe4632fb9fa,2018,2,
1628,黑龙江,230000,8c915fe4632fb9fa,2018,2,
1629,上海,310000,6155b214590c66e6,2018,2,
1630,云南,530000,6155b214590c66e6,2018,2,
1631,内蒙古,150000,6155b214590c66e6,2018,2,
1632,北京,110000,6155b214590c66e6,2018,2,
1633,四川,510000,6155b214590c66e6,2018,2,
1634,安徽,340000,6155b214590c66e6,2018,2,
1635,山东,370000,6155b214590c66e6,2018,2,
1636,山西,140000,6155b214590c66e6,2018,2,
1637,广东,440000,6155b214590c66e6,2018,2,
1638,广西,450000,6155b214590c66e6,2018,2,
1639,江苏,320000,6155b214590c66e6,2018,2,
