province,adcode,model,regYear,regMonth,popularity
上海,310000,06880909932890ca,2016,6,682
上海,310000,06880909932890ca,2016,7,712
上海,310000,06880909932890ca,2016,8,694
上海,310000,06880909932890ca,2016,9,733
上海,310000,06880909932890ca,2016,10,741
上海,310000,06880909932890ca,2016,11,610
上海,310000,06880909932890ca,2016,12,666
上海,310000,06880909932890ca,2017,1,505
上海,310000,06880909932890ca,2017,2,682
上海,310000,06880909932890ca,2017,3,426
上海,310000,06880909932890ca,2017,4,370
上海,310000,06880909932890ca,2017,5,405
上海,310000,06880909932890ca,2017,6,410
上海,310000,06880909932890ca,2017,7,418
上海,310000,06880909932890ca,2017,8,441
上海,310000,06880909932890ca,2017,9,497
上海,310000,06880909932890ca,2017,10,511
上海,310000,06880909932890ca,2017,11,459
上海,310000,06880909932890ca,2017,12,444
上海,310000,d4efbebb087fd03f,2016,1,5993
上海,310000,d4efbebb087fd03f,2016,2,1554
上海,310000,d4efbebb087fd03f,2016,3,1547
上海,310000,d4efbebb087fd03f,2016,4,1166
上海,310000,d4efbebb087fd03f,2016,5,1225
上海,310000,d4efbebb087fd03f,2016,6,861
上海,310000,d4efbebb087fd03f,2016,7,812
上海,310000,d4efbebb087fd03f,2016,8,676
上海,310000,d4efbebb087fd03f,2016,9,785
上海,310000,d4efbebb087fd03f,2016,10,755
上海,310000,d4efbebb087fd03f,2016,11,680
上海,310000,d4efbebb087fd03f,2016,12,737
上海,310000,d4efbebb087fd03f,2017,1,585
上海,310000,d4efbebb087fd03f,2017,2,680
上海,310000,d4efbebb087fd03f,2017,3,4881
上海,310000,d4efbebb087fd03f,2017,4,10583
上海,310000,d4efbebb087fd03f,2017,5,1009
上海,310000,d4efbebb087fd03f,2017,6,887
上海,310000,d4efbebb087fd03f,2017,7,815
上海,310000,d4efbebb087fd03f,2017,8,975
上海,310000,d4efbebb087fd03f,2017,9,1038
上海,310000,d4efbebb087fd03f,2017,10,1274
上海,310000,d4efbebb087fd03f,2017,11,1321
上海,310000,d4efbebb087fd03f,2017,12,3596
上海,310000,fde95ea242abd896,2016,1,2005
上海,310000,fde95ea242abd896,2016,2,2287
上海,310000,fde95ea242abd896,2016,3,2048
上海,310000,fde95ea242abd896,2016,4,1422
上海,310000,fde95ea242abd896,2016,5,1337
上海,310000,fde95ea242abd896,2016,6,1428
上海,310000,fde95ea242abd896,2016,7,1445
上海,310000,fde95ea242abd896,2016,8,1448
上海,310000,fde95ea242abd896,2016,9,1633
上海,310000,fde95ea242abd896,2016,10,1633
上海,310000,fde95ea242abd896,2016,11,1339
上海,310000,fde95ea242abd896,2016,12,1460
上海,310000,fde95ea242abd896,2017,1,1243
上海,310000,fde95ea242abd896,2017,2,1624
上海,310000,fde95ea242abd896,2017,3,1082
上海,310000,fde95ea242abd896,2017,4,792
上海,310000,fde95ea242abd896,2017,5,765
上海,310000,fde95ea242abd896,2017,6,630
上海,310000,fde95ea242abd896,2017,7,684
上海,310000,fde95ea242abd896,2017,8,771
上海,310000,fde95ea242abd896,2017,9,813
上海,310000,fde95ea242abd896,2017,10,824
上海,310000,fde95ea242abd896,2017,11,877
上海,310000,fde95ea242abd896,2017,12,657
上海,310000,f270f6a489c6a9d7,2016,1,544
上海,310000,f270f6a489c6a9d7,2016,2,451
上海,310000,f270f6a489c6a9d7,2016,3,466
上海,310000,f270f6a489c6a9d7,2016,4,335
上海,310000,f270f6a489c6a9d7,2016,5,329
上海,310000,f270f6a489c6a9d7,2016,6,377
上海,310000,f270f6a489c6a9d7,2016,7,399
上海,310000,f270f6a489c6a9d7,2016,8,343
上海,310000,f270f6a489c6a9d7,2016,9,410
上海,310000,f270f6a489c6a9d7,2016,10,393
上海,310000,f270f6a489c6a9d7,2016,11,437
上海,310000,f270f6a489c6a9d7,2016,12,470
上海,310000,f270f6a489c6a9d7,2017,1,317
上海,310000,f270f6a489c6a9d7,2017,2,374
上海,310000,f270f6a489c6a9d7,2017,3,436
上海,310000,f270f6a489c6a9d7,2017,4,713
上海,310000,f270f6a489c6a9d7,2017,5,453
上海,310000,f270f6a489c6a9d7,2017,6,377
上海,310000,f270f6a489c6a9d7,2017,7,377
上海,310000,f270f6a489c6a9d7,2017,8,163
上海,310000,f270f6a489c6a9d7,2017,9,145
上海,310000,f270f6a489c6a9d7,2017,10,157
上海,310000,f270f6a489c6a9d7,2017,11,177
上海,310000,f270f6a489c6a9d7,2017,12,252
上海,310000,cd5841d44fd7625e,2016,1,1101
上海,310000,cd5841d44fd7625e,2016,2,1902
上海,310000,cd5841d44fd7625e,2016,3,1401
上海,310000,cd5841d44fd7625e,2016,4,1060
上海,310000,cd5841d44fd7625e,2016,5,808
上海,310000,cd5841d44fd7625e,2016,6,718
上海,310000,cd5841d44fd7625e,2016,7,708
上海,310000,cd5841d44fd7625e,2016,8,705
上海,310000,cd5841d44fd7625e,2016,9,723
上海,310000,cd5841d44fd7625e,2016,10,688
上海,310000,cd5841d44fd7625e,2016,11,636
上海,310000,cd5841d44fd7625e,2016,12,645
上海,310000,cd5841d44fd7625e,2017,1,646
上海,310000,cd5841d44fd7625e,2017,2,842
上海,310000,cd5841d44fd7625e,2017,3,636
上海,310000,cd5841d44fd7625e,2017,4,560
上海,310000,cd5841d44fd7625e,2017,5,667
上海,310000,cd5841d44fd7625e,2017,6,610
上海,310000,cd5841d44fd7625e,2017,7,641
上海,310000,cd5841d44fd7625e,2017,8,684
上海,310000,cd5841d44fd7625e,2017,9,692
上海,310000,cd5841d44fd7625e,2017,10,747
上海,310000,cd5841d44fd7625e,2017,11,824
上海,310000,cd5841d44fd7625e,2017,12,834
上海,310000,97f15de12cfabbd5,2016,1,2818
上海,310000,97f15de12cfabbd5,2016,2,1201
上海,310000,97f15de12cfabbd5,2016,3,1232
上海,310000,97f15de12cfabbd5,2016,4,888
上海,310000,97f15de12cfabbd5,2016,5,840
上海,310000,97f15de12cfabbd5,2016,6,800
上海,310000,97f15de12cfabbd5,2016,7,819
上海,310000,97f15de12cfabbd5,2016,8,822
上海,310000,97f15de12cfabbd5,2016,9,927
上海,310000,97f15de12cfabbd5,2016,10,1034
上海,310000,97f15de12cfabbd5,2016,11,883
上海,310000,97f15de12cfabbd5,2016,12,1045
上海,310000,97f15de12cfabbd5,2017,1,916
上海,310000,97f15de12cfabbd5,2017,2,1226
上海,310000,97f15de12cfabbd5,2017,3,1042
上海,310000,97f15de12cfabbd5,2017,4,844
上海,310000,97f15de12cfabbd5,2017,5,821
上海,310000,97f15de12cfabbd5,2017,6,812
上海,310000,97f15de12cfabbd5,2017,7,1030
上海,310000,97f15de12cfabbd5,2017,8,1079
上海,310000,97f15de12cfabbd5,2017,9,1106
上海,310000,97f15de12cfabbd5,2017,10,1094
上海,310000,97f15de12cfabbd5,2017,11,1008
上海,310000,97f15de12cfabbd5,2017,12,1107
上海,310000,f8a6975573af1b33,2016,1,3628
上海,310000,f8a6975573af1b33,2016,2,4936
上海,310000,f8a6975573af1b33,2016,3,3638
上海,310000,f8a6975573af1b33,2016,4,2590
上海,310000,f8a6975573af1b33,2016,5,2124
上海,310000,f8a6975573af1b33,2016,6,2044
上海,310000,f8a6975573af1b33,2016,7,2541
上海,310000,f8a6975573af1b33,2016,8,2698
上海,310000,f8a6975573af1b33,2016,9,3106
上海,310000,f8a6975573af1b33,2016,10,3260
上海,310000,f8a6975573af1b33,2016,11,2909
上海,310000,f8a6975573af1b33,2016,12,3194
上海,310000,f8a6975573af1b33,2017,1,2271
上海,310000,f8a6975573af1b33,2017,2,3074
上海,310000,f8a6975573af1b33,2017,3,2229
上海,310000,f8a6975573af1b33,2017,4,1561
上海,310000,f8a6975573af1b33,2017,5,1537
上海,310000,f8a6975573af1b33,2017,6,1422
上海,310000,f8a6975573af1b33,2017,7,1459
上海,310000,f8a6975573af1b33,2017,8,1484
上海,310000,f8a6975573af1b33,2017,9,1386
上海,310000,f8a6975573af1b33,2017,10,1321
上海,310000,f8a6975573af1b33,2017,11,1422
上海,310000,f8a6975573af1b33,2017,12,1412
上海,310000,3e21824be728cbec,2016,1,1443
上海,310000,3e21824be728cbec,2016,2,1820
上海,310000,3e21824be728cbec,2016,3,1586
上海,310000,3e21824be728cbec,2016,4,1098
上海,310000,3e21824be728cbec,2016,5,1314
上海,310000,3e21824be728cbec,2016,6,1170
上海,310000,3e21824be728cbec,2016,7,1290
上海,310000,3e21824be728cbec,2016,8,1264
上海,310000,3e21824be728cbec,2016,9,1322
上海,310000,3e21824be728cbec,2016,10,1392
上海,310000,3e21824be728cbec,2016,11,1167
上海,310000,3e21824be728cbec,2016,12,1192
上海,310000,3e21824be728cbec,2017,1,919
上海,310000,3e21824be728cbec,2017,2,1196
上海,310000,3e21824be728cbec,2017,3,737
上海,310000,3e21824be728cbec,2017,4,718
上海,310000,3e21824be728cbec,2017,5,774
上海,310000,3e21824be728cbec,2017,6,636
上海,310000,3e21824be728cbec,2017,7,750
上海,310000,3e21824be728cbec,2017,8,827
上海,310000,3e21824be728cbec,2017,9,846
上海,310000,3e21824be728cbec,2017,10,762
上海,310000,3e21824be728cbec,2017,11,631
上海,310000,3e21824be728cbec,2017,12,712
上海,310000,3c974920a76ac9c1,2016,1,1479
上海,310000,3c974920a76ac9c1,2016,2,2355
上海,310000,3c974920a76ac9c1,2016,3,1794
上海,310000,3c974920a76ac9c1,2016,4,1260
上海,310000,3c974920a76ac9c1,2016,5,1148
上海,310000,3c974920a76ac9c1,2016,6,1083
上海,310000,3c974920a76ac9c1,2016,7,1171
上海,310000,3c974920a76ac9c1,2016,8,1235
上海,310000,3c974920a76ac9c1,2016,9,1417
上海,310000,3c974920a76ac9c1,2016,10,1447
上海,310000,3c974920a76ac9c1,2016,11,1165
上海,310000,3c974920a76ac9c1,2016,12,1161
上海,310000,3c974920a76ac9c1,2017,1,1072
上海,310000,3c974920a76ac9c1,2017,2,1306
上海,310000,3c974920a76ac9c1,2017,3,850
上海,310000,3c974920a76ac9c1,2017,4,628
上海,310000,3c974920a76ac9c1,2017,5,636
上海,310000,3c974920a76ac9c1,2017,6,511
上海,310000,3c974920a76ac9c1,2017,7,540
上海,310000,3c974920a76ac9c1,2017,8,586
上海,310000,3c974920a76ac9c1,2017,9,571
上海,310000,3c974920a76ac9c1,2017,10,725
上海,310000,3c974920a76ac9c1,2017,11,580
上海,310000,3c974920a76ac9c1,2017,12,602
上海,310000,54fc07138d70374c,2016,1,2270
上海,310000,54fc07138d70374c,2016,2,2728
上海,310000,54fc07138d70374c,2016,3,2974
上海,310000,54fc07138d70374c,2016,4,1874
上海,310000,54fc07138d70374c,2016,5,1817
上海,310000,54fc07138d70374c,2016,6,1892
上海,310000,54fc07138d70374c,2016,7,1856
上海,310000,54fc07138d70374c,2016,8,1867
上海,310000,54fc07138d70374c,2016,9,2096
上海,310000,54fc07138d70374c,2016,10,2345
上海,310000,54fc07138d70374c,2016,11,1928
上海,310000,54fc07138d70374c,2016,12,2193
上海,310000,54fc07138d70374c,2017,1,1821
上海,310000,54fc07138d70374c,2017,2,2384
上海,310000,54fc07138d70374c,2017,3,1717
上海,310000,54fc07138d70374c,2017,4,1495
上海,310000,54fc07138d70374c,2017,5,1325
上海,310000,54fc07138d70374c,2017,6,1207
上海,310000,54fc07138d70374c,2017,7,1181
上海,310000,54fc07138d70374c,2017,8,1266
上海,310000,54fc07138d70374c,2017,9,1456
上海,310000,54fc07138d70374c,2017,10,1275
上海,310000,54fc07138d70374c,2017,11,1208
上海,310000,54fc07138d70374c,2017,12,1226
上海,310000,da457d15788fe8ee,2016,1,4284
上海,310000,da457d15788fe8ee,2016,2,5345
上海,310000,da457d15788fe8ee,2016,3,4873
上海,310000,da457d15788fe8ee,2016,4,4025
上海,310000,da457d15788fe8ee,2016,5,4194
上海,310000,da457d15788fe8ee,2016,6,3802
上海,310000,da457d15788fe8ee,2016,7,3874
上海,310000,da457d15788fe8ee,2016,8,3964
上海,310000,da457d15788fe8ee,2016,9,4246
上海,310000,da457d15788fe8ee,2016,10,4577
上海,310000,da457d15788fe8ee,2016,11,3978
上海,310000,da457d15788fe8ee,2016,12,4763
上海,310000,da457d15788fe8ee,2017,1,4500
上海,310000,da457d15788fe8ee,2017,2,5472
上海,310000,da457d15788fe8ee,2017,3,4368
上海,310000,da457d15788fe8ee,2017,4,4791
上海,310000,da457d15788fe8ee,2017,5,4042
上海,310000,da457d15788fe8ee,2017,6,3802
上海,310000,da457d15788fe8ee,2017,7,3806
上海,310000,da457d15788fe8ee,2017,8,4564
上海,310000,da457d15788fe8ee,2017,9,4276
上海,310000,da457d15788fe8ee,2017,10,3959
上海,310000,da457d15788fe8ee,2017,11,3458
上海,310000,da457d15788fe8ee,2017,12,3802
上海,310000,ef76a85c4b39f693,2016,1,6186
上海,310000,ef76a85c4b39f693,2016,2,7579
上海,310000,ef76a85c4b39f693,2016,3,7527
上海,310000,ef76a85c4b39f693,2016,4,5748
上海,310000,ef76a85c4b39f693,2016,5,5785
上海,310000,ef76a85c4b39f693,2016,6,5316
上海,310000,ef76a85c4b39f693,2016,7,5651
上海,310000,ef76a85c4b39f693,2016,8,5770
上海,310000,ef76a85c4b39f693,2016,9,6586
上海,310000,ef76a85c4b39f693,2016,10,6019
上海,310000,ef76a85c4b39f693,2016,11,5229
上海,310000,ef76a85c4b39f693,2016,12,6172
上海,310000,ef76a85c4b39f693,2017,1,5273
上海,310000,ef76a85c4b39f693,2017,2,6787
上海,310000,ef76a85c4b39f693,2017,3,5157
上海,310000,ef76a85c4b39f693,2017,4,4995
上海,310000,ef76a85c4b39f693,2017,5,4425
上海,310000,ef76a85c4b39f693,2017,6,4264
上海,310000,ef76a85c4b39f693,2017,7,4472
上海,310000,ef76a85c4b39f693,2017,8,4774
上海,310000,ef76a85c4b39f693,2017,9,4490
上海,310000,ef76a85c4b39f693,2017,10,4187
上海,310000,ef76a85c4b39f693,2017,11,3984
上海,310000,ef76a85c4b39f693,2017,12,4101
上海,310000,7023efdab9cedc03,2016,1,2658
上海,310000,7023efdab9cedc03,2016,2,2417
上海,310000,7023efdab9cedc03,2016,3,2591
上海,310000,7023efdab9cedc03,2016,4,2039
上海,310000,7023efdab9cedc03,2016,5,1977
上海,310000,7023efdab9cedc03,2016,6,1670
上海,310000,7023efdab9cedc03,2016,7,1812
上海,310000,7023efdab9cedc03,2016,8,1964
上海,310000,7023efdab9cedc03,2016,9,2285
上海,310000,7023efdab9cedc03,2016,10,2256
上海,310000,7023efdab9cedc03,2016,11,1885
上海,310000,7023efdab9cedc03,2016,12,1982
上海,310000,7023efdab9cedc03,2017,1,1591
上海,310000,7023efdab9cedc03,2017,2,1903
上海,310000,7023efdab9cedc03,2017,3,1592
上海,310000,7023efdab9cedc03,2017,4,1869
上海,310000,7023efdab9cedc03,2017,5,1582
上海,310000,7023efdab9cedc03,2017,6,1457
上海,310000,7023efdab9cedc03,2017,7,2263
上海,310000,7023efdab9cedc03,2017,8,2280
上海,310000,7023efdab9cedc03,2017,9,1913
上海,310000,7023efdab9cedc03,2017,10,1766
上海,310000,7023efdab9cedc03,2017,11,1570
上海,310000,7023efdab9cedc03,2017,12,1500
上海,310000,6858d6dfe680bdf7,2016,1,3413
上海,310000,6858d6dfe680bdf7,2016,2,3700
上海,310000,6858d6dfe680bdf7,2016,3,3582
上海,310000,6858d6dfe680bdf7,2016,4,3786
上海,310000,6858d6dfe680bdf7,2016,5,4075
上海,310000,6858d6dfe680bdf7,2016,6,3195
上海,310000,6858d6dfe680bdf7,2016,7,3034
上海,310000,6858d6dfe680bdf7,2016,8,3116
上海,310000,6858d6dfe680bdf7,2016,9,3312
上海,310000,6858d6dfe680bdf7,2016,10,3514
上海,310000,6858d6dfe680bdf7,2016,11,3377
上海,310000,6858d6dfe680bdf7,2016,12,3724
上海,310000,6858d6dfe680bdf7,2017,1,3245
上海,310000,6858d6dfe680bdf7,2017,2,3905
上海,310000,6858d6dfe680bdf7,2017,3,2765
上海,310000,6858d6dfe680bdf7,2017,4,2518
上海,310000,6858d6dfe680bdf7,2017,5,2357
上海,310000,6858d6dfe680bdf7,2017,6,2109
上海,310000,6858d6dfe680bdf7,2017,7,2221
上海,310000,6858d6dfe680bdf7,2017,8,2423
上海,310000,6858d6dfe680bdf7,2017,9,2328
上海,310000,6858d6dfe680bdf7,2017,10,2121
上海,310000,6858d6dfe680bdf7,2017,11,1980
上海,310000,6858d6dfe680bdf7,2017,12,2273
上海,310000,2d0d2c3403909fdb,2016,1,822
上海,310000,2d0d2c3403909fdb,2016,2,1101
上海,310000,2d0d2c3403909fdb,2016,3,1027
上海,310000,2d0d2c3403909fdb,2016,4,794
上海,310000,2d0d2c3403909fdb,2016,5,766
上海,310000,2d0d2c3403909fdb,2016,6,695
上海,310000,2d0d2c3403909fdb,2016,7,718
上海,310000,2d0d2c3403909fdb,2016,8,670
上海,310000,2d0d2c3403909fdb,2016,9,705
上海,310000,2d0d2c3403909fdb,2016,10,867
上海,310000,2d0d2c3403909fdb,2016,11,690
上海,310000,2d0d2c3403909fdb,2016,12,732
上海,310000,2d0d2c3403909fdb,2017,1,664
上海,310000,2d0d2c3403909fdb,2017,2,969
上海,310000,2d0d2c3403909fdb,2017,3,554
上海,310000,2d0d2c3403909fdb,2017,4,472
上海,310000,2d0d2c3403909fdb,2017,5,496
上海,310000,2d0d2c3403909fdb,2017,6,481
上海,310000,2d0d2c3403909fdb,2017,7,569
上海,310000,2d0d2c3403909fdb,2017,8,669
上海,310000,2d0d2c3403909fdb,2017,9,560
上海,310000,2d0d2c3403909fdb,2017,10,530
上海,310000,2d0d2c3403909fdb,2017,11,646
上海,310000,2d0d2c3403909fdb,2017,12,552
上海,310000,bb9fbec9a2833839,2016,1,2894
上海,310000,bb9fbec9a2833839,2016,2,3516
上海,310000,bb9fbec9a2833839,2016,3,3407
上海,310000,bb9fbec9a2833839,2016,4,2814
上海,310000,bb9fbec9a2833839,2016,5,3110
上海,310000,bb9fbec9a2833839,2016,6,2990
上海,310000,bb9fbec9a2833839,2016,7,2956
上海,310000,bb9fbec9a2833839,2016,8,3146
上海,310000,bb9fbec9a2833839,2016,9,3385
上海,310000,bb9fbec9a2833839,2016,10,3438
上海,310000,bb9fbec9a2833839,2016,11,2987
上海,310000,bb9fbec9a2833839,2016,12,3416
上海,310000,bb9fbec9a2833839,2017,1,3216
上海,310000,bb9fbec9a2833839,2017,2,4070
上海,310000,bb9fbec9a2833839,2017,3,3109
上海,310000,bb9fbec9a2833839,2017,4,3580
上海,310000,bb9fbec9a2833839,2017,5,2892
上海,310000,bb9fbec9a2833839,2017,6,2731
上海,310000,bb9fbec9a2833839,2017,7,2583
上海,310000,bb9fbec9a2833839,2017,8,3347
上海,310000,bb9fbec9a2833839,2017,9,3105
上海,310000,bb9fbec9a2833839,2017,10,2660
上海,310000,bb9fbec9a2833839,2017,11,2413
上海,310000,bb9fbec9a2833839,2017,12,2496
上海,310000,c06a2a387c0ee510,2016,1,1117
上海,310000,c06a2a387c0ee510,2016,2,1340
上海,310000,c06a2a387c0ee510,2016,3,1379
上海,310000,c06a2a387c0ee510,2016,4,1148
上海,310000,c06a2a387c0ee510,2016,5,1149
上海,310000,c06a2a387c0ee510,2016,6,1066
上海,310000,c06a2a387c0ee510,2016,7,1085
上海,310000,c06a2a387c0ee510,2016,8,1120
上海,310000,c06a2a387c0ee510,2016,9,1202
上海,310000,c06a2a387c0ee510,2016,10,1453
上海,310000,c06a2a387c0ee510,2016,11,1606
上海,310000,c06a2a387c0ee510,2016,12,1392
上海,310000,c06a2a387c0ee510,2017,1,1336
上海,310000,c06a2a387c0ee510,2017,2,1527
上海,310000,c06a2a387c0ee510,2017,3,1539
上海,310000,c06a2a387c0ee510,2017,4,1583
上海,310000,c06a2a387c0ee510,2017,5,1285
上海,310000,c06a2a387c0ee510,2017,6,1232
上海,310000,c06a2a387c0ee510,2017,7,1213
上海,310000,c06a2a387c0ee510,2017,8,1477
上海,310000,c06a2a387c0ee510,2017,9,1506
上海,310000,c06a2a387c0ee510,2017,10,1507
上海,310000,c06a2a387c0ee510,2017,11,1292
上海,310000,c06a2a387c0ee510,2017,12,1221
上海,310000,7aab7fca2470987e,2016,1,343
上海,310000,7aab7fca2470987e,2016,2,426
上海,310000,7aab7fca2470987e,2016,3,434
上海,310000,7aab7fca2470987e,2016,4,401
上海,310000,7aab7fca2470987e,2016,5,421
上海,310000,7aab7fca2470987e,2016,6,351
上海,310000,7aab7fca2470987e,2016,7,355
上海,310000,7aab7fca2470987e,2016,8,318
上海,310000,7aab7fca2470987e,2016,9,325
上海,310000,7aab7fca2470987e,2016,10,333
上海,310000,7aab7fca2470987e,2016,11,305
上海,310000,7aab7fca2470987e,2016,12,313
上海,310000,7aab7fca2470987e,2017,1,299
上海,310000,7aab7fca2470987e,2017,2,348
上海,310000,7aab7fca2470987e,2017,3,285
上海,310000,7aab7fca2470987e,2017,4,286
上海,310000,7aab7fca2470987e,2017,5,285
上海,310000,7aab7fca2470987e,2017,6,217
上海,310000,7aab7fca2470987e,2017,7,318
上海,310000,7aab7fca2470987e,2017,8,312
上海,310000,7aab7fca2470987e,2017,9,301
上海,310000,7aab7fca2470987e,2017,10,309
上海,310000,7aab7fca2470987e,2017,11,303
上海,310000,7aab7fca2470987e,2017,12,347
上海,310000,b4be3a4917289c82,2016,1,4502
上海,310000,b4be3a4917289c82,2016,2,5278
上海,310000,b4be3a4917289c82,2016,3,5482
上海,310000,b4be3a4917289c82,2016,4,4107
上海,310000,b4be3a4917289c82,2016,5,4394
上海,310000,b4be3a4917289c82,2016,6,3788
上海,310000,b4be3a4917289c82,2016,7,4073
上海,310000,b4be3a4917289c82,2016,8,4079
上海,310000,b4be3a4917289c82,2016,9,4269
上海,310000,b4be3a4917289c82,2016,10,4465
上海,310000,b4be3a4917289c82,2016,11,4451
上海,310000,b4be3a4917289c82,2016,12,4704
上海,310000,b4be3a4917289c82,2017,1,4189
上海,310000,b4be3a4917289c82,2017,2,5498
上海,310000,b4be3a4917289c82,2017,3,4279
上海,310000,b4be3a4917289c82,2017,4,5176
上海,310000,b4be3a4917289c82,2017,5,4812
上海,310000,b4be3a4917289c82,2017,6,4139
上海,310000,b4be3a4917289c82,2017,7,3947
上海,310000,b4be3a4917289c82,2017,8,4560
上海,310000,b4be3a4917289c82,2017,9,4111
上海,310000,b4be3a4917289c82,2017,10,3787
上海,310000,b4be3a4917289c82,2017,11,3364
上海,310000,b4be3a4917289c82,2017,12,3446
上海,310000,04e66e578f653ab9,2016,1,863
上海,310000,04e66e578f653ab9,2016,2,1137
上海,310000,04e66e578f653ab9,2016,3,1059
上海,310000,04e66e578f653ab9,2016,4,817
上海,310000,04e66e578f653ab9,2016,5,713
上海,310000,04e66e578f653ab9,2016,6,654
上海,310000,04e66e578f653ab9,2016,7,862
上海,310000,04e66e578f653ab9,2016,8,2131
上海,310000,04e66e578f653ab9,2016,9,2025
上海,310000,04e66e578f653ab9,2016,10,1574
上海,310000,04e66e578f653ab9,2016,11,1650
上海,310000,04e66e578f653ab9,2016,12,1586
上海,310000,04e66e578f653ab9,2017,1,1287
上海,310000,04e66e578f653ab9,2017,2,830
上海,310000,04e66e578f653ab9,2017,3,835
上海,310000,04e66e578f653ab9,2017,4,689
上海,310000,04e66e578f653ab9,2017,5,653
上海,310000,04e66e578f653ab9,2017,6,551
上海,310000,04e66e578f653ab9,2017,7,714
上海,310000,04e66e578f653ab9,2017,8,618
上海,310000,04e66e578f653ab9,2017,9,597
上海,310000,04e66e578f653ab9,2017,10,620
上海,310000,04e66e578f653ab9,2017,11,532
上海,310000,04e66e578f653ab9,2017,12,548
江西,360000,17bc272c93f19d56,2016,1,3102
江西,360000,17bc272c93f19d56,2016,2,3285
江西,360000,17bc272c93f19d56,2016,3,2796
江西,360000,17bc272c93f19d56,2016,4,2189
江西,360000,17bc272c93f19d56,2016,5,2691
江西,360000,17bc272c93f19d56,2016,6,2382
江西,360000,17bc272c93f19d56,2016,7,2241
江西,360000,17bc272c93f19d56,2016,8,2481
江西,360000,17bc272c93f19d56,2016,9,2921
江西,360000,17bc272c93f19d56,2016,10,3220
江西,360000,17bc272c93f19d56,2016,11,2922
江西,360000,17bc272c93f19d56,2016,12,2935
江西,360000,17bc272c93f19d56,2017,1,2832
江西,360000,17bc272c93f19d56,2017,2,3794
江西,360000,17bc272c93f19d56,2017,3,3365
江西,360000,17bc272c93f19d56,2017,4,1773
江西,360000,17bc272c93f19d56,2017,5,1800
江西,360000,17bc272c93f19d56,2017,6,2124
江西,360000,17bc272c93f19d56,2017,7,1755
江西,360000,17bc272c93f19d56,2017,8,1666
江西,360000,17bc272c93f19d56,2017,9,1626
江西,360000,17bc272c93f19d56,2017,10,1478
江西,360000,17bc272c93f19d56,2017,11,1343
江西,360000,17bc272c93f19d56,2017,12,1433
江西,360000,63065128401bb3ff,2016,1,1100
江西,360000,63065128401bb3ff,2016,2,1231
江西,360000,63065128401bb3ff,2016,3,1007
江西,360000,63065128401bb3ff,2016,4,1039
江西,360000,63065128401bb3ff,2016,5,1291
江西,360000,63065128401bb3ff,2016,6,1217
江西,360000,63065128401bb3ff,2016,7,1260
江西,360000,63065128401bb3ff,2016,8,1513
江西,360000,63065128401bb3ff,2016,9,1868
江西,360000,63065128401bb3ff,2016,10,2097
江西,360000,63065128401bb3ff,2016,11,1858
江西,360000,63065128401bb3ff,2016,12,1859
江西,360000,63065128401bb3ff,2017,1,1814
江西,360000,63065128401bb3ff,2017,2,2178
江西,360000,63065128401bb3ff,2017,3,1967
江西,360000,63065128401bb3ff,2017,4,1642
江西,360000,63065128401bb3ff,2017,5,1741
江西,360000,63065128401bb3ff,2017,6,1701
江西,360000,63065128401bb3ff,2017,7,1580
江西,360000,63065128401bb3ff,2017,8,1675
江西,360000,63065128401bb3ff,2017,9,1570
江西,360000,63065128401bb3ff,2017,10,2015
江西,360000,63065128401bb3ff,2017,11,2055
江西,360000,63065128401bb3ff,2017,12,2175
江西,360000,6155b214590c66e6,2016,1,2982
江西,360000,6155b214590c66e6,2016,2,3714
江西,360000,6155b214590c66e6,2016,3,2961
江西,360000,6155b214590c66e6,2016,4,2839
江西,360000,6155b214590c66e6,2016,5,2596
江西,360000,6155b214590c66e6,2016,6,2390
江西,360000,6155b214590c66e6,2016,7,2828
江西,360000,6155b214590c66e6,2016,8,2868
江西,360000,6155b214590c66e6,2016,9,3353
江西,360000,6155b214590c66e6,2016,10,3405
江西,360000,6155b214590c66e6,2016,11,2795
江西,360000,6155b214590c66e6,2016,12,2455
江西,360000,6155b214590c66e6,2017,1,2547
江西,360000,6155b214590c66e6,2017,2,2925
江西,360000,6155b214590c66e6,2017,3,2564
江西,360000,6155b214590c66e6,2017,4,2466
江西,360000,6155b214590c66e6,2017,5,3115
江西,360000,6155b214590c66e6,2017,6,2915
江西,360000,6155b214590c66e6,2017,7,2759
江西,360000,6155b214590c66e6,2017,8,2727
江西,360000,6155b214590c66e6,2017,9,2712
江西,360000,6155b214590c66e6,2017,10,3109
江西,360000,6155b214590c66e6,2017,11,2897
江西,360000,6155b214590c66e6,2017,12,3042
江西,360000,0797526c057dcf5b,2016,1,489
江西,360000,0797526c057dcf5b,2016,2,643
江西,360000,0797526c057dcf5b,2016,3,554
江西,360000,0797526c057dcf5b,2016,4,526
江西,360000,0797526c057dcf5b,2016,5,502
江西,360000,0797526c057dcf5b,2016,6,502
江西,360000,0797526c057dcf5b,2016,7,483
江西,360000,0797526c057dcf5b,2016,8,542
江西,360000,0797526c057dcf5b,2016,9,705
江西,360000,0797526c057dcf5b,2016,10,781
江西,360000,0797526c057dcf5b,2016,11,750
江西,360000,0797526c057dcf5b,2016,12,806
江西,360000,0797526c057dcf5b,2017,1,817
江西,360000,0797526c057dcf5b,2017,2,978
